ID,end_year
23388225600,2018
57204113978,2018
26431245800,2016
56971504900,1995
55340272500,2018
57197556119,2005
57203854136,2018
16314732100,2018
7405853761,2016
57188639716,2017
56150597300,2014
6603223409,2010
12782353600,2012
50262886100,2015
7202596577,2011
55909777700,2011
55365538400,2018
35240121900,2010
24448607100,2003
6701523198,2000
56044013800,2004
6506005388,2013
55566002500,2012
8509324300,2007
14042169400,2017
55192349700,2013
7202217268,2009
6504615075,1993
35171750600,2017
57188548742,2018
27867642700,2014
6506370679,1996
8640790400,2015
35430477200,2018
56516970900,2014
56238362200,1994
7003615045,2002
55644918100,2015
57201610676,2015
6701568165,2018
6602786116,2015
26666527700,2010
24758152400,2011
57015976700,2017
54397632800,2011
57196483495,2012
6602376449,2018
6603916677,2016
6603051368,2009
56234932200,2004
57191053754,2016
6507573442,2017
24764849200,2008
15832744200,2017
57197550723,1999
13606295900,2012
7102695662,2001
6507947946,2014
54787549500,2013
36104435500,2009
16634531600,2006
37087575800,2012
35226414800,2013
57016798300,2015
6603349257,2012
6602128136,2007
8702977700,2018
57204496291,2018
6602297843,2014
35194451700,2012
57206136314,1998
24332570100,2017
55944756400,2006
57202675735,2015
55226693300,2011
7202863378,2005
53463535000,2016
18039009500,2016
55934887900,1996
25421699500,2016
15077032300,2018
11640996200,2009
8379364400,2018
6506646714,2004
9639137700,2013
25947996000,1995
56592880800,2018
13405344600,2018
54781610200,1997
55902599300,2012
55236361900,2011
56326794100,2017
6602070055,2018
55386991900,2018
55847124500,2015
55355104800,2013
7004393136,2007
30767875200,2013
36617661900,2010
7103026443,2005
56765617700,2015
17433654300,2016
25638729800,2012
56543770100,2015
37007125600,2010
55547115907,2002
16550038700,2016
15922237400,2018
57189684847,2016
23488184900,2010
36674730700,2017
6701629671,2018
57193846212,2012
57197474528,2003
57202553641,2013
7006435357,2014
6603592094,2018
8665532500,2012
56587961700,2015
15136581200,2014
55511057400,2015
36080242100,2012
57188862949,2018
55227249900,2011
6602694945,2018
24344625300,2013
26030985800,2014
12765224000,2010
7005492096,2018
23484857200,2017
7006112144,2012
23392642200,2013
57188821672,2015
6603435674,2000
26037507500,2017
56418562900,2017
35850530100,2005
6701829326,2001
56437451700,2016
57201727906,2017
57203004082,2017
55830227800,1997
55416097000,2015
55891453100,2014
6602302596,2012
6603786656,2010
36601873800,2017
6701658693,2018
36707437100,2007
8301721000,2016
16040378500,2007
6602366853,2006
55224118500,2016
56512186300,2017
57196926871,2018
24334848500,2011
54685326700,2011
7006258874,2016
56701686500,2015
55455800500,2009
56732884200,2016
57025230300,2008
55011790300,2012
25626298400,2009
7003669487,2005
56269323000,2003
57193343863,2017
24073003700,2016
6603833449,2017
57194392237,2017
57199050176,1995
7201848877,2017
24385435600,2008
6506124595,2017
7005744474,2004
23984237800,2017
57188548230,2015
56078578400,2018
57192435002,2016
12806499300,2007
6505910848,2006
55584944000,2017
24823998400,2008
7003307102,2006
56119985100,2014
35068456300,2010
8268641800,2018
56143927100,2017
32668061600,2010
57195196442,2017
7004056440,2017
16196411000,1998
36458209300,2010
24460392800,2014
57200278199,2018
56104096700,2013
36026983100,2016
6603621897,2014
57190419841,2017
7004226469,2017
57155638100,2017
56582664800,2013
7003451997,2018
55504375200,2013
56962603300,2018
8585307100,2008
7003721058,2015
15136849200,2018
6507835019,2013
6701440223,2008
7003760466,2017
57201256758,2018
7003334072,2014
56531096200,2018
55950548000,1999
55869810300,2017
56614772800,2013
35227864200,2018
6603557669,2018
6506222577,2007
26025357400,2018
57197038344,1994
6602748144,1999
54382873000,2011
36240422900,2017
57205029364,2017
55370715800,2012
57195946014,1991
7801647580,2013
7004531835,2015
57200218594,2017
8325455300,2012
54785485100,2012
7005583165,2003
18233683300,2007
55391398700,2017
7006969050,2000
8681933200,2011
57202132760,2017
6505893914,2000
24077368400,2012
57205070520,2017
57052334000,2017
6602888261,2015
7003798418,2015
8284887900,2006
57205286438,2018
57195480757,2017
57192691929,2016
14036217200,2006
55943659600,2008
56514131900,2018
32267581800,2017
13008857100,2018
37028574900,2014
6602716134,2009
7003873124,2014
57192173244,2016
55315391900,2014
10143670400,2018
7003710826,1994
57203099871,2007
13007237700,2004
54421161900,2017
6507419282,2001
43560907900,2012
23569662800,2018
7103323166,2016
6701788933,1999
55575719700,2012
6507353222,1997
23025939700,2013
57196042293,2017
6508123775,2018
56529505100,2015
55915089600,2017
57191247262,2018
6602347066,1994
35294322400,2009
6507427702,2011
24485301000,2008
56785212800,2018
55347351000,2011
35427023000,2008
6506213857,2004
56429610600,2014
7005822404,2014
10739233400,2014
39862873800,2006
8203552200,2015
6603220330,2002
8306479400,1997
7102074676,1999
18042560300,2006
55576225700,2013
55887022200,2017
7003802450,2017
21739503800,2018
36187816400,2018
7201599686,2017
26321326600,2017
36961215400,2011
25923314500,2008
24922753900,2012
7403677235,2017
7004650432,2010
35484354000,2014
6506743543,2013
6507734534,2004
56252945400,2009
57197775398,2017
26664682700,2013
36650480600,2012
6602723502,2011
6602823447,2017
6603692765,2005
23484335300,2015
7102659440,2006
7003871975,2018
35607574400,2011
36489633100,2018
57205314636,2016
57207170089,2014
32867631200,2015
6602386591,2004
6701408162,2007
57198138842,2012
15055800500,2018
7004692507,2006
7003957912,1992
6504477312,2005
8669342900,2005
7403710087,2007
57192917621,2016
56962802100,2017
6603376928,2003
56021889100,2017
54953854800,2013
7403708768,2017
8656591800,2016
23389018100,2008
57203432085,2018
6507153687,1995
15136041500,2006
16413511000,1999
16315777200,2007
7006027929,2008
55377444500,2011
7006720133,2016
56915955800,2015
36514198700,2013
7003677587,2007
34870652500,2012
7202045291,2010
57203405135,2018
57192652532,2017
57193665515,2017
7006125165,2011
24367109500,2018
6601997083,2018
24352392300,1991
55389390200,2018
8341939000,2018
57198219536,2018
6602929979,2014
35195804800,2018
57204232373,2010
55368589000,2012
6603456610,2015
56454723600,2016
54986110600,2016
25926872100,2014
26432001600,2016
56487986000,2017
57194349079,2017
57195492650,2017
25121893100,2010
7005589835,1996
37123540400,2014
55805478600,2017
34874646900,2010
55511747786,2010
56693126300,2018
6505987520,2007
7201937193,2003
57193653029,2017
6602207520,2001
6505952285,2018
57204183243,2018
6602580435,2016
6603212257,2018
57202536391,2018
23474209600,2011
7004265746,2018
55953116700,1997
6602222684,2001
34871356200,2015
56265344000,2018
55753498700,2009
7003528210,1998
27467921600,2016
56389349100,2018
36170941500,2017
15081729600,2017
42263052500,2016
35472990300,2000
7202237358,2003
36537892000,2013
15822162200,2007
36165157700,2010
16645414800,2016
16303192300,2007
23013173400,2018
6601958096,2009
27067956100,2015
55414410100,2009
6507260746,2011
8887798700,2018
35078601100,2015
24802199400,2018
57190796065,2014
6602836331,2017
23388836000,2007
6603919889,2005
35184906400,2018
36130088300,2013
31767596100,2010
6508278405,1997
26630653900,1995
57190664672,2006
7004954248,1995
23010508600,2018
55671682000,2010
57192664739,2005
9132566200,2017
25931101200,2013
56122601100,2014
7004034876,2018
57205098510,2018
23007948500,2018
57195362106,2017
35118753400,2012
57197208072,2008
7401846940,2011
57189002417,2017
37064763800,2008
37761126000,2016
6507740799,2017
55224015100,2018
57198093091,2008
35781510700,2014
57189496382,2017
6507476736,2007
34977213800,2012
35776116700,2009
57195678711,2018
57191169353,2016
56227259400,2014
56416524900,2018
35611160400,2017
6508360130,1993
56450963100,2014
6603241800,2014
6507859721,1993
56405296400,2018
6603915392,2005
57194264687,2017
57205738264,2000
8232111000,2014
57202222821,2018
6506467161,1997
23048623600,2009
41561054200,2011
7402202982,2017
57196465861,2017
6506675470,2017
57202044665,2010
8898245400,2011
6701800944,2018
8396161200,2010
56527443800,2015
54880656400,2013
55293743300,2018
6602156583,2009
6508151640,1998
7004185110,2008
6701751711,2012
7004038025,2003
6508312068,1997
57197939719,2003
56764165900,2016
33367511700,2018
7003434873,2011
6701656177,2013
35236986500,2015
9746348500,2016
57192587343,2016
15843321900,2001
7403593283,2011
6506697305,2010
56514543300,2016
56211381200,2005
7007045083,2017
8596479100,2002
6602557442,1999
20736049800,2006
15820988900,2010
6507640627,1991
23392880300,2017
57023593600,2015
57203051695,1993
36707452900,2007
23492096100,2007
16242282200,2016
6701430979,1998
57196598330,2006
8266541100,2015
55522979300,2017
14054828300,2018
35147717000,2009
57194506691,2018
7004606492,2001
57191518303,2017
55906005300,2018
56405137100,2018
55886514200,2018
34874119700,2018
57188568231,2016
56246011200,1995
35612740300,2014
6604037098,2014
10140643700,2018
6602383214,2014
7401635408,2006
26424741200,2016
6603762835,2017
35182916400,2017
6701393029,2009
8627099600,2016
35615042200,2001
7103382078,2011
6602567713,2002
57118298000,2018
36197820200,2010
6602234431,2015
57200070772,2017
7102196053,2014
6507430489,2000
36628079500,2014
57021973700,2015
55956718700,2016
56454267900,2017
55975500800,2016
53979885500,2013
23135034300,2014
6602802672,2005
24734058600,2007
57202020272,2013
7801589247,2016
8343252900,2008
8706360100,2014
55872377700,2016
14016855700,2018
24537063900,2008
55612262000,2012
55682143700,2018
6602328034,2012
56926705800,2015
7801577710,1997
6504420735,2002
8956620100,2006
57195031046,2005
14523705200,2007
55886628600,2012
37063737100,2016
7202318774,2009
55346328400,2012
25223201800,1992
57192386963,2018
57184417900,2015
55377385000,2007
6603335570,2011
55399412000,2013
56964037500,2005
6701577108,2012
24176669700,2017
57207815810,2018
56505506700,2014
57192574215,2016
7406372548,2018
56559603700,2008
57203316229,2018
6507627148,2000
7801574976,2018
20433858600,2013
57200084374,2018
8897914400,2015
57203227253,2018
7405994456,2018
16318668900,2008
7202480324,2010
6602334969,2016
6507507703,1996
57193703738,2017
55628560537,2012
57013357900,1992
6602447992,2009
6701450628,1994
9743335100,2016
7201798943,2018
7004821941,1998
6603250182,2013
55798543300,2012
6701750612,2013
6701813636,2001
6701536945,2018
56878773200,2017
55225514500,2012
7005763767,2013
6602133133,2018
6603360749,2014
55936335400,2013
37017502700,2018
7005734275,2007
22235965100,2008
56111050100,2017
6604021229,2008
57205958036,1992
7004250190,2018
57190377839,2016
15063590500,2016
7801627661,2015
35932845600,2018
23466744600,2017
26321278500,2016
55613880400,2012
57201251669,2018
54392829100,2011
14832092500,2007
22952165400,2014
57190066419,2016
55956603400,2011
36930121500,2018
36563165600,2017
6602629502,1998
24923269600,2015
55954042700,2013
55922169700,2015
35315018000,2007
57190668079,2018
57195555031,2017
55320314100,2013
15062809800,2009
6506547717,2003
7006470561,1998
6508211759,1997
55587412900,2003
57194053099,2017
57205034400,2004
56909759800,2018
57188815532,2012
23996085100,2016
7006308738,2016
57191911570,2017
6603697250,2004
34168575600,2017
6603565615,2014
57205351632,2018
56149382800,2016
6603628014,2001
57073414100,2015
8301895200,2008
35172623300,2014
7005226558,2018
56902253400,1996
7003488726,2018
57191597733,2016
55354424600,2017
23669027600,2011
7103089597,2016
56549048400,2018
24463790200,2016
6602483707,1999
56144505200,2017
6603688965,1995
7801502984,2004
18936714900,2018
56919620900,2002
36706453100,2012
35910556400,2001
36911482700,2017
13608219600,2008
41961592300,2017
6603675913,2008
56592606600,2018
56238220900,2008
14826226700,2009
7005064070,2017
25960401700,2007
26639346400,2008
14420844100,2014
6602226155,2009
6603604076,2011
57195959155,2018
56677250200,2017
35586936900,1996
56723947400,2015
24528106500,2015
55316718600,2014
56767845800,2016
36089686000,2011
56763746600,1999
7005118586,2014
56115948700,2011
55875009400,2014
7004736801,2017
54966056800,2013
22961913400,2010
57193123180,2017
56487965000,2018
7406394118,2017
55887917000,2018
55822360600,2013
6505801942,2006
8656061200,2009
55409494300,2014
36551859300,2011
26025960100,2009
15065769600,2015
55375722300,2013
56198780900,2018
15826473800,2012
7402662582,2015
35145442900,2014
7101699652,2007
57190164872,2018
55103867100,2009
15045630000,2006
57202559872,2018
56903337700,2016
55485754200,2013
56957803600,2018
57205144010,2018
8603469300,2004
57196345890,2017
6701478936,2009
57195425943,2013
6603125669,2001
6603251722,1996
57199287110,2017
7003281236,2007
6603751750,2014
6602265682,1998
6603625504,2010
55879925100,2018
57120100100,2018
7003303939,2013
36664088400,2013
36474432200,2006
7102451866,2018
7004672758,2018
36554911300,2012
9335200400,2018
35224929600,2009
7005733543,2002
56943409000,2017
57203175528,2014
56624036100,2014
57192938259,2017
36657557800,2015
9279682200,2016
55697844100,2012
57191750234,2018
57200793826,2018
55970292700,2018
23396895500,2015
7202199880,2014
6602650082,2005
34975067900,2013
55721055000,2015
6602556538,2008
55890818900,2010
16068594200,2016
23566777700,2018
7004537102,2012
10042076500,2011
55842523200,2018
6603803235,2012
6506305559,2016
6505803031,2017
7004623516,2018
35098265700,2014
57201456643,2018
8514035500,2014
36239690300,2018
36620846900,2018
35203557800,2017
7006198499,2016
36083253400,2010
24341953800,2010
7006127815,2016
57051654400,2018
24503256700,2013
57204608584,2018
6701805585,2018
23492706900,2010
7005349812,1993
38661835200,2011
36069152300,2010
15822545300,2006
57205502413,2018
56544644600,2017
57198270839,2014
56257960900,2017
7004299282,1992
24767501200,2015
56118192000,2015
6603459500,2012
7004094998,2000
6603606176,2005
56460584600,2016
57193577465,2018
8667874800,2013
57201992043,2017
55355824100,2012
56736513400,2015
6603242524,2004
57196587192,2009
24778019200,2009
6602705299,2000
37018556100,2013
55708265600,2002
57192575374,2018
55269797900,2010
7004318245,2017
7004618158,2016
55534263100,2013
6603095960,2013
37015636500,2011
35579457100,2010
57198342370,2014
23390327600,2016
54787317800,2013
7402623886,2018
6506431973,2002
55893670600,2017
26647735800,2011
55218617100,2015
6507820130,2005
36130430000,2018
57147886800,2014
57204064762,1999
7202617704,1999
55968991300,2004
36606990000,2012
57116893800,2016
9739841500,2010
7004060548,2015
6602604684,2006
34881535000,2011
35462603200,2018
15072807400,2012
57194174442,2018
26436326500,2017
56382403800,2018
6508201660,2001
57196565255,2009
26425297800,2014
24832435400,2012
36615808500,2014
6507690304,2011
35335632400,2003
57191431535,2016
24399763800,2017
37064230400,2015
14825979200,2017
23388737600,2018
7003901125,2015
56424910000,2018
57193013725,2018
56817106400,2002
24317418500,2018
54408405300,2015
57191969720,2017
56060721000,2017
6508349679,2014
7402040037,2017
55968493400,2013
48161037500,2016
24766945700,2009
35982100000,2009
7801403582,1998
55963076200,2018
12797469400,2009
57192305859,2013
6507828597,2013
57205361039,2018
8728718900,2018
6603848797,2018
57190792339,2005
7003627243,1999
55249733400,2013
16318248100,2017
8889853300,1998
6506210177,2014
7006969975,2012
6506989200,2009
34972597800,2018
57203188760,2017
8906509200,2008
21733468300,2017
57189995566,2017
6507334676,1997
6604028899,1996
38561974200,2011
7202073069,2010
57202074610,2018
35096043200,2015
14050619100,2007
6506784515,2002
22733607100,2003
55511607600,2010
55488616800,2018
36738789400,2018
23492510400,2000
57190858797,2017
6604023074,2018
36608929200,2012
6508315226,1992
57191253090,2014
7201969134,2018
35234646200,2017
57193606570,2017
6504097340,2002
7007109310,1993
10139854700,2005
26421245300,2006
15922011200,2008
7005520511,2012
36801114100,2018
7103058052,1998
7004578962,2018
25625757500,2013
7003648161,2004
7003886443,2016
7006366162,2017
36119134300,2013
22971540700,2007
56535437300,2014
35410344500,2016
57191267226,2017
6701469324,2001
56239096400,2014
56007637800,2018
7401695385,1995
57202663044,2017
36185399500,2011
57156517600,2011
7202538984,2007
55978231400,1998
56732943300,2017
6603548128,2014
57193511829,2017
7103153804,2000
6701314091,2005
8707355300,2018
6506496312,1999
7004233629,2015
9634887000,2012
57194727312,2017
7402869983,2000
24724020500,2018
56131137100,2018
55507393300,2010
26655966000,2002
8693760700,2010
57197626228,2002
7103316812,2014
56352523400,2018
55927658100,2008
8524407800,2011
7006084934,2012
55396477100,2005
56470781700,2017
57196424418,2017
16636344200,2005
57202151391,2018
7005429858,2017
6507475270,1998
7005108732,2015
18038390300,2017
55775097100,2016
23099705300,2018
6603651371,2014
37098659100,2013
8983284000,2018
15844977900,2018
57203049719,2009
55666054300,2012
56147264900,2013
56002789700,2017
57189099132,2017
55865046700,2006
6602360080,2014
56295883500,2018
23391077000,2013
7005095914,1992
9244993600,2018
22734728700,2017
56962718100,2018
10840716100,1991
57204136704,2015
6701315162,2018
6505761003,2015
36679252900,2018
7003592293,2015
7004496547,2005
55566525500,2013
8396438600,2013
55816910800,2017
6603767676,2005
35762732900,2014
22734490100,2016
7003793077,2006
7004552200,2018
57200861138,2005
12760806500,2017
56492718600,2014
57192645280,2016
14831688400,2016
7102535032,1998
6603229599,2014
6701621819,2008
24469552000,2018
55251318300,2016
6602232883,2003
57201900707,2018
36988162800,2011
55326432700,2017
7801545092,1999
8276663800,2018
57200904456,1999
6701580868,2018
26538105700,2013
6701725513,1995
6701620393,1994
7003373565,2016
17434327400,2018
36080364700,2011
35337700800,2017
57202503324,2018
33068004200,2013
24512170900,2008
35835024400,2011
7201796592,2018
57192593198,2012
6602608168,2005
6603166904,1990
7801532577,1996
55919975000,2015
6701755048,2016
7102336029,2016
16835413600,2006
6507082456,2000
6603478601,2013
57204337956,2011
56029099900,2010
57194568941,2017
24334223500,2018
55702522029,2013
6701610760,2004
7005516974,2004
24528142000,2018
15770216200,2018
25823620800,1996
6602769241,2016
6507028454,2018
7003727073,2013
7004679256,2018
56000759200,2005
55616335800,2018
6602660880,2015
22233761800,2016
55542929000,2012
7003671080,2013
6508205602,1997
57191191405,2011
14055507700,2011
7005829058,2009
7102625761,2004
23391807900,2017
22234717500,2012
8879902600,2018
55922972400,2011
6603270018,2003
57203960775,2018
7801688132,2012
36615616400,2010
9432749700,2005
54946176900,2018
57207828861,2018
23390387000,2013
57198024566,2014
57004690600,1994
6506766404,2012
57192416038,2018
57203011249,2018
6506919733,2012
22836580000,2018
57200146571,2017
56350188400,2017
56035882300,2008
57201296558,2017
7005908340,2018
6603807127,1995
7801415689,2018
7103334147,2017
57200083817,2017
55637143100,2018
57203771106,2005
57198379592,2018
15020774800,2007
55372243900,2012
57201863476,2018
57189258663,2017
24311569900,1993
7004084736,2014
6504071935,1992
7403492989,2016
57191256720,2018
57205634350,2018
35071691700,2017
42761284900,2011
7102424731,2017
57112251700,2017
35271196500,2011
56029076400,2018
57191195011,2018
6603843926,2015
55516637600,2012
7003430015,2007
57206371493,1995
8674247500,2018
36605467200,2010
6506822074,2002
14030800500,2008
55819043800,2014
35176924900,2016
28067461300,2012
35396617900,2016
56683707800,2005
57193408873,2017
7102580303,1997
7003818329,2012
55935999900,2015
24558643500,2010
55414675200,2018
57191373443,2017
7404759940,2017
35592164200,2013
45761484700,2011
36189724700,2015
57197065018,2001
56987628900,1992
26435139100,2009
6701310115,2007
57202000197,2018
57195969794,2010
7006558658,2012
6603227062,2007
57195679961,1993
56033602900,2003
6504828735,1991
6504407342,1998
36639801100,2014
36550953800,2010
8703073900,2005
57198095694,2016
56543388000,2014
57202470277,2018
7203033394,2013
35857633900,2008
23991621800,2008
9743598600,2016
56477797200,2016
55887655100,2016
6602924784,2000
7003402149,2018
6506805515,2018
56081642000,2017
36997175400,2017
16025500800,2017
14629304200,2016
12808250300,2010
55646592700,2018
36040381300,2004
7404813603,2018
57189344423,2016
7801359155,1995
8679490900,2016
57202903995,2018
8431912500,2006
57192312539,2018
57205582968,2018
6508267122,2014
37661706700,2010
24722664700,2008
7404457078,2016
55948423800,1994
24824442500,2018
7102474056,2006
8935916100,2007
56319640500,2014
13005854800,2016
57203417987,2018
7005761262,2002
35228229700,2010
57203842367,1998
16175403900,2018
6602643764,2004
57052214500,2017
7202217360,2017
55433826200,2015
57190668440,2018
15834412700,2018
6602960503,1996
55608205000,2018
24479334200,2008
57196466521,2018
23048669600,2004
6602825804,2015
55944356000,2007
7102178009,2016
35104657600,2013
35217477500,2017
6701747687,2017
57191968679,2016
56202479700,2014
36610401500,2014
56972367800,1995
24333402400,2008
23397996200,2016
35422503700,2013
7006692400,2008
14050546400,2006
7006831766,2000
57191200890,2016
15076662900,1996
23398750300,2016
56874849400,2016
57196065852,2017
14041141200,2017
57094242800,1998
6603715895,2018
26325876500,2009
57195610759,2017
55499894500,2013
7004393760,2013
34871842300,2015
57197580833,2010
7004365136,2012
6601961404,2016
25626331100,2018
55534749100,2001
6504459733,2018
7402539444,2004
57205903471,2016
7101652562,2012
7007160830,2015
36818935200,2004
55360849000,2017
15136933600,2007
57205029089,2018
6602135991,2004
7003662493,2004
7404334887,2003
7006822299,2004
37053974300,2015
22833262100,2003
14015777800,2015
7801418862,2003
24537283400,2009
6602457236,2017
8875340800,2008
6507641368,2010
6508173652,2002
35580714600,2018
6701789380,2000
15520858500,2014
56267644000,2014
53880646300,2017
6701851660,2007
6701570133,2018
7005074086,2002
57190812756,2008
55689206100,2014
6602743248,1995
6507846155,2004
34880706500,2018
57204808809,2018
7004203144,2005
7005139031,2018
57198487063,2014
35784079800,2009
23092984800,2006
35179875400,2018
26656061000,2013
57004641400,2002
57199111187,2017
57206234930,2016
56023408000,2013
6602403176,2009
26025097200,2014
54786512000,2005
36995757200,2018
55559182300,2011
7102363735,2008
36085598400,2018
39261369000,2018
24725396400,2009
36668435500,2010
55253692700,2014
35198974200,2012
7501503733,2018
8901225300,2003
53363149000,2016
57038370400,2017
7005974897,2016
35618311200,2015
37096880000,2018
55909111200,2015
56141872100,2012
56198172700,2014
57201397910,1998
57203243016,2018
55756500100,2015
23967670500,2018
17434233800,2008
57192666831,2018
57203825231,2018
57132924900,2015
36095599300,2018
6506185093,1997
8938005700,2015
6603921687,2016
8853365700,2006
7006561942,2003
57200755023,2018
56650307200,2018
55386094900,2014
57104066200,2016
55717071100,2008
35410066900,2012
36520763600,2015
57196557823,2004
35305588800,2011
56017217200,2018
23062329000,2018
57201760086,2017
8304858900,2017
56248572500,2011
6602815440,1996
56103986700,2018
24471534100,2017
57203793323,2005
55541014800,2017
22958616700,2018
15830027800,2015
57195672527,2017
35241989400,2010
23469212100,2016
57193719096,2017
36623016100,2015
55010160400,2013
6603552029,2018
57200157767,2005
6602478915,1993
56338105900,2015
15043249900,2015
57196882011,2002
55543790000,2016
57160079500,2018
6602331407,2016
57204857800,2018
6507140094,2015
57197613224,1997
57188645027,2016
6602551455,1994
8704744000,2013
57150383900,2015
6506925453,2018
6508080039,2018
55404949300,1997
14041575900,2018
56538584800,2008
6602307935,2005
55953162100,2015
57196673753,2004
55794714900,2013
7006734940,2007
24724692700,2011
18037173800,2006
56025328600,2003
15521485300,2010
57202594227,2018
35303516200,2010
6508231084,2017
6602276626,2004
7006860345,1999
57192380529,2017
57202148466,2013
13006834500,2005
25823257400,2011
6506991025,2017
56453486800,2018
57195256550,2007
6603388775,2017
8704696500,2018
55665468500,1992
36809904000,2014
12645642400,2007
6602860937,2016
7202905674,2015
35238512400,2001
55618203600,2013
7004650265,2015
8732198100,2009
23097098800,2017
55546735800,2012
7005842902,2015
6602705829,2017
23012608600,2015
55332098800,2018
24479442500,2018
24384680800,1992
55650120100,2016
8641596900,2013
15043952300,2012
56045849200,2017
19933428300,2014
7004004510,2018
57190435728,2017
7005728294,2018
56418695900,2014
57199689487,2008
6506552036,1998
23568713500,2014
36071451500,2009
56177171700,2016
56035379500,2008
23398574000,2007
25937445200,2014
6701626861,2006
55574321100,2012
6506051950,2014
36986813700,2012
36547670400,2012
15027332800,2018
56642386800,2015
57192916794,2018
57199758539,2012
6603183466,2005
26422411200,2009
6603806431,2018
8584247300,2012
6507383765,2002
14120762900,2015
57193163296,2018
6701430164,2012
6602827630,2004
57206665139,2018
6506401512,2002
6602931625,2015
6603217243,2017
25222809200,2017
55789354000,2017
57205548551,2017
36615720800,2016
7005758685,2017
36143476200,2015
56535307800,1998
11639806700,2011
7003951417,2014
36479457000,2013
25633642700,2010
56960512100,2017
6603096153,2004
55549265500,2012
55633622200,2013
57193743632,2008
35175217900,2009
6602488070,2018
6506478818,2008
56727888300,2016
24469232600,2013
57206153335,2014
55817059200,2013
56352372100,2017
56516823000,2018
7006373151,2006
8848618800,1992
12795837200,2017
34877922400,2009
56035280800,2012
56913416500,2015
6603429002,2013
54795700900,2012
56291005400,2014
55273080100,2017
57188637544,2017
6603604761,2011
8340282900,2017
25122993500,2010
57189299791,2016
6602854812,2016
6602606926,1996
56855348300,2012
56909422100,2016
7004128259,2013
23035388100,2017
7003517536,2013
57199268812,2002
7101760099,2011
6603558471,2011
7201401503,2005
7007037874,1996
7401549745,2002
36859408700,2018
55221996700,2011
37081069200,2017
36987437100,2018
56263145300,2017
56423405900,2016
14070868200,2010
6603156866,2018
57203233298,2000
27667878900,2013
57195352005,1994
7401593993,2018
57204735509,2018
6603740665,2018
56184161100,2014
56638197600,2015
56214213600,2009
16636318700,2005
22434074300,2004
55664620800,2012
7202990544,2001
6506171609,2013
6505595998,2013
36128319500,2008
24175607800,2016
6507137426,2018
35770468200,2012
23990122000,2017
12781288000,2007
6602483372,2008
56647454300,2018
6602071719,2016
6603542949,2012
55624480990,2017
7202258561,1990
27567629400,2010
6506841992,2018
6603633398,2015
7801390844,2010
6507193198,2005
7201961090,2018
24066468300,2018
57059740900,2015
35722215500,2018
7006129429,2017
7402952978,2011
24071458600,2017
36158503900,2010
53879361300,2011
57202455320,2018
35319296800,2012
6603090655,2009
6602433980,2004
57193155623,2017
21741118600,2011
54396858900,2012
55936114100,2012
57201080344,2017
35558191700,2015
24833393400,2016
35847767600,2012
6508132859,2008
23493082600,2011
54888575900,2016
25927084000,2018
56989926000,2000
7006194981,2016
6504794390,2012
6603371270,2009
7102943348,2001
35411070200,2009
6602976393,2010
7003438116,2009
57201889578,2015
57198685623,2012
56606194400,2015
57198343893,2014
6602420483,2008
7006683638,2005
55758623100,2014
56203787200,2014
37080105400,2011
35267884400,2011
56081670000,2012
6603093522,2013
6508205986,2010
6504213322,2003
55409012900,2018
6602174383,2011
56051226800,2014
12782120400,2018
11440645200,2017
56187745600,2016
56487968500,2015
36721836900,2015
22836716400,2007
55326647000,2018
27067908800,2007
36708125600,2017
7004613522,2016
55993435900,2014
55854211600,2014
57188868477,1992
23088828000,2014
57197208054,2010
56515341900,2018
25226460500,2016
6603051353,2009
6701686358,2014
56020848700,1998
56916141300,2015
7202780290,1998
7004418223,2018
56989844900,2017
6506277669,2001
15022045700,2006
12243450700,2015
7005752420,2013
6508246552,2017
12140365600,2006
8224089300,2013
57190534140,2004
37017251600,2017
17435680600,2013
50961127600,2015
6507851781,1997
57192316288,2016
55903073100,2016
6602086224,2014
56110964000,2014
55890857200,2018
7004051991,2018
55248287200,2016
6508006275,2008
6504037887,1998
36801267100,2018
8975709500,2018
6506505018,2015
55702520590,2009
16024416200,2010
57199515764,1998
36859322500,2011
55425732900,2016
6506176585,2015
6506390547,2016
57147190900,2016
56613476100,2018
57022220200,2016
36800560100,2018
22955400400,2002
8891898100,2009
24433166700,1998
15762315700,2010
35103300400,2004
57191634246,2002
6507579798,2016
57190129960,2016
6505804925,1999
16176259900,2018
55209947400,2014
55324569900,2014
6602891222,1998
56184868700,2014
57191272266,2018
56446486200,2018
57202362043,2018
35567765400,1999
34881007900,2016
28568073700,2017
24318493000,2013
55290313000,2017
7102643551,2006
36965174500,2017
16024799400,2007
6602352933,1997
57196392434,2018
36853170100,1996
7003821367,2005
7101727292,1999
7102242224,2010
24466356800,2016
57201798894,2018
36499421600,2010
56988064800,2016
55339735700,2016
6701316349,2004
33367554800,2015
6506602622,2008
8445325500,2007
17435933600,2009
6506045897,2014
6506313493,1998
7201951930,2014
25633659500,2017
27367740900,2009
36860973400,2017
7006086185,2010
55692775500,2012
55805811800,2016
35615924500,1994
56728169200,2006
55975212200,2016
23502130600,2017
36628904800,2013
7201646422,2017
55135921700,2017
7005503484,2015
15769176300,2006
56764208400,2005
56036976800,2017
14834256200,2015
6602317167,2018
55180662700,2015
7201840653,2009
7402058533,2011
54894513000,2015
6602706210,2014
57207575904,2018
36499744400,2012
14048352600,2013
57202350022,2017
15727561100,2009
