"","auth.id","start_year","group","focal","anr_year"
"5456","56234921400",2008,"3453",0,2012
"5457","6602434666",2008,"3454",1,2012
"5458","7006537399",2000,"3454",0,2004
"5459","6602438266",2007,"3455",1,2011
"5460","7801470569",2011,"3455",0,2015
"5461","6602442573",2009,"3456",1,2013
"5462","7005368066",2009,"3456",0,2013
"5463","6602443273",2006,"3457",1,2010
"5464","57205008985",2006,"3457",0,2010
"5465","6602447457",2007,"3458",1,2011
"5466","7004004863",2010,"3458",0,2014
"5467","6602448762",2007,"3459",1,2011
"5468","7103127298",2007,"3459",0,2011
"5469","15122982000",2007,"346",1,2011
"5470","7404678779",2003,"346",0,2007
"5471","6602450408",2007,"3460",1,2011
"5472","25224216500",2007,"3460",0,2011
"5473","6602451161",2010,"3461",1,2014
"5474","6603031283",2005,"3461",0,2009
"5475","6602453537",2008,"3462",1,2012
"5476","6604024069",2011,"3462",0,2015
"5477","6602456200",2006,"3463",1,2010
"5478","35389624000",2007,"3463",0,2011
"5479","6602462559",2007,"3464",1,2011
"5480","6603426764",2006,"3464",0,2010
"5481","6602464682",2008,"3465",1,2012
"5482","56278601600",2007,"3465",0,2011
"5483","6602464992",2012,"3466",1,2016
"5484","57196772690",2007,"3466",0,2011
"5485","6602467675",2011,"3467",1,2015
"5486","6701738322",2002,"3467",0,2006
"5487","6602469838",2006,"3468",1,2010
"5488","7003694301",2001,"3468",0,2005
"5489","6602470767",2008,"3469",1,2012
"5490","24067418000",2011,"3469",0,2015
"5491","15123608100",2007,"347",1,2011
"5492","13806196800",2004,"347",0,2008
"5493","6602471101",2011,"3470",1,2015
"5494","6602316505",2007,"3470",0,2011
"5495","6602475078",2011,"3471",1,2015
"5496","6506034516",2003,"3471",0,2007
"5497","6602476384",2008,"3472",1,2012
"5498","55933312000",2010,"3472",0,2014
"5499","6602476655",2007,"3473",1,2011
"5500","6701523433",2001,"3473",0,2005
"5501","6602477271",2007,"3474",1,2011
"5502","7006386800",2009,"3474",0,2013
"5503","6602477805",2007,"3475",1,2011
"5504","24833214100",2004,"3475",0,2008
"5505","6602478958",2008,"3476",1,2012
"5506","6603454944",2009,"3476",0,2013
"5507","6602479109",2011,"3477",1,2015
"5508","6701745842",2009,"3477",0,2013
"5509","6602480171",2011,"3478",1,2015
"5510","7006367524",2010,"3478",0,2014
"5511","6602480505",2006,"3479",1,2010
"5512","56240061400",2010,"3479",0,2014
"5513","15130542100",2010,"348",1,2014
"5514","7003706016",2001,"348",0,2005
"5515","6602480694",2011,"3480",1,2015
"5516","37105469100",2006,"3480",0,2010
"5517","6602481524",2012,"3481",1,2016
"5518","56531861500",2010,"3481",0,2014
"5519","6602481907",2010,"3482",1,2014
"5520","7004006636",2005,"3482",0,2009
"5521","6602482491",2011,"3483",1,2015
"5522","7005604268",2008,"3483",0,2012
"5523","6602483350",2006,"3484",1,2010
"5524","7201789824",2010,"3484",0,2014
"5525","6602492062",2010,"3485",1,2014
"5526","6603849325",2010,"3485",0,2014
"5527","6602492098",2007,"3486",1,2011
"5528","7103084110",2009,"3486",0,2013
"5529","6602493551",2011,"3487",1,2015
"5530","6603761819",2008,"3487",0,2012
"5531","6602496423",2008,"3488",1,2012
"5532","6603476855",2011,"3488",0,2015
"5533","6602496707",2012,"3489",1,2016
"5534","36126152800",2008,"3489",0,2012
"5535","15134813800",2012,"349",1,2016
"5536","6506524572",2010,"349",0,2014
"5537","6602501755",2011,"3490",1,2015
"5538","7004063854",2006,"3490",0,2010
"5539","6602501906",2008,"3491",1,2012
"5540","7005398553",2001,"3491",0,2005
"5541","6602503701",2007,"3492",1,2011
"5542","10640231400",2011,"3492",0,2015
"5543","6602504917",2006,"3493",1,2010
"5544","7003497263",2008,"3493",0,2012
"5545","6602505117",2010,"3494",1,2014
"5546","6602759514",2009,"3494",0,2013
"5547","6602505908",2009,"3495",1,2013
"5548","6603506066",2009,"3495",0,2013
"5549","6602507439",2009,"3496",1,2013
"5550","56033360600",2008,"3496",0,2012
"5551","6602507968",2010,"3497",1,2014
"5552","6507004231",2009,"3497",0,2013
"5553","6602512083",2009,"3498",1,2013
"5554","10042841200",2000,"3498",0,2004
"5555","6602518673",2008,"3499",1,2012
"5556","6603888154",2001,"3499",0,2005
"5557","11538830700",2009,"35",1,2013
"5558","7005311611",2010,"35",0,2014
"5559","15134921100",2007,"350",1,2011
"5560","10041169900",2006,"350",0,2010
"5561","6602520398",2007,"3500",1,2011
"5562","6603425715",2005,"3500",0,2009
"5563","6602521727",2012,"3501",1,2016
"5564","7003349131",2005,"3501",0,2009
"5565","6602522567",2008,"3502",1,2012
"5566","8261773100",2011,"3502",0,2015
"5567","6602524746",2011,"3503",1,2015
"5568","10540375700",2007,"3503",0,2011
"5569","6602527368",2010,"3504",1,2014
"5570","7003772500",2007,"3504",0,2011
"5571","6602527531",2009,"3505",1,2013
"5572","7005403556",2006,"3505",0,2010
"5573","6602528544",2009,"3506",1,2013
"5574","7006389949",2006,"3506",0,2010
"5575","6602528981",2010,"3507",1,2014
"5576","56273406700",2011,"3507",0,2015
"5577","6602529015",2009,"3508",1,2013
"5578","55975509900",2003,"3508",0,2007
"5579","6602530738",2009,"3509",1,2013
"5580","7202321530",2009,"3509",0,2013
"5581","15134982900",2012,"351",1,2016
"5582","7005747894",2007,"351",0,2011
"5583","6602532118",2007,"3510",1,2011
"5584","7005824089",2007,"3510",0,2011
"5585","6602532424",2006,"3511",1,2010
"5586","22965011700",2003,"3511",0,2007
"5587","6602535509",2011,"3512",1,2015
"5588","7005002040",2011,"3512",0,2015
"5589","6602536210",2007,"3513",1,2011
"5590","6507190340",2002,"3513",0,2006
"5591","6602536307",2009,"3514",1,2013
"5592","13205710300",2010,"3514",0,2014
"5593","6602539123",2007,"3515",1,2011
"5594","6601994340",2007,"3515",0,2011
"5595","6602541484",2009,"3516",1,2013
"5596","35467815400",2008,"3516",0,2012
"5597","6602542060",2010,"3517",1,2014
"5598","7003386867",2008,"3517",0,2012
"5599","6602550655",2007,"3518",1,2011
"5600","6603756458",2008,"3518",0,2012
"5601","6602555461",2007,"3519",1,2011
"5602","6602819261",2000,"3519",0,2004
"5603","15135073600",2012,"352",1,2016
"5604","10043441900",2011,"352",0,2015
"5605","6602560339",2009,"3520",1,2013
"5606","23099314700",2009,"3520",0,2013
"5607","6602567498",2008,"3521",1,2012
"5608","6508271620",2005,"3521",0,2009
"5609","6602570066",2006,"3522",1,2010
"5610","27267641400",2009,"3522",0,2013
"5611","6602570243",2006,"3523",1,2010
"5612","18438750100",2008,"3523",0,2012
"5613","6602572073",2006,"3524",1,2010
"5614","22633483800",2009,"3524",0,2013
"5615","6602573038",2010,"3525",1,2014
"5616","7402139978",2011,"3525",0,2015
"5617","6602573717",2008,"3526",1,2012
"5618","7102604156",2009,"3526",0,2013
"5619","6602575943",2011,"3527",1,2015
"5620","6603039971",2010,"3527",0,2014
"5621","6602577086",2007,"3528",1,2011
"5622","7003280098",2007,"3528",0,2011
"5623","6602579087",2008,"3529",1,2012
"5624","6602090231",2004,"3529",0,2008
"5625","15135544100",2011,"353",1,2015
"5626","26430935600",2007,"353",0,2011
"5627","6602580746",2010,"3530",1,2014
"5628","6701799661",2007,"3530",0,2011
"5629","6602581440",2007,"3531",1,2011
"5630","7004344961",2005,"3531",0,2009
"5631","6602582228",2008,"3532",1,2012
"5632","10243940400",2010,"3532",0,2014
"5633","6602587116",2006,"3533",1,2010
"5634","26667923900",2010,"3533",0,2014
"5635","6602587895",2007,"3534",1,2011
"5636","22133946400",2010,"3534",0,2014
"5637","6602591810",2006,"3535",1,2010
"5638","9268332100",2001,"3535",0,2005
"5639","6602592180",2008,"3536",1,2012
"5640","6603700260",2011,"3536",0,2015
"5641","6602593657",2006,"3537",1,2010
"5642","36522404200",2011,"3537",0,2015
"5643","6602594984",2009,"3538",1,2013
"5644","7003752472",2010,"3538",0,2014
"5645","6602596046",2008,"3539",1,2012
"5646","12787800500",2009,"3539",0,2013
"5647","15135623900",2011,"354",1,2015
"5648","10038800700",2009,"354",0,2013
"5649","6602598315",2008,"3540",1,2012
"5650","7003748749",2004,"3540",0,2008
"5651","6602599048",2006,"3541",1,2010
"5652","7004022384",2011,"3541",0,2015
"5653","6602601530",2008,"3542",1,2012
"5654","6508209364",2010,"3542",0,2014
"5655","6602603556",2009,"3543",1,2013
"5656","24729055800",2006,"3543",0,2010
"5657","6602604601",2008,"3544",1,2012
"5658","6603287743",2002,"3544",0,2006
"5659","6602604998",2008,"3545",1,2012
"5660","6602491569",2011,"3545",0,2015
"5661","6602607212",2009,"3546",1,2013
"5662","14032097800",2010,"3546",0,2014
"5663","6602607802",2008,"3547",1,2012
"5664","7202222145",2003,"3547",0,2007
"5665","6602608042",2006,"3548",1,2010
"5666","7202900101",2002,"3548",0,2006
"5667","6602608366",2011,"3549",1,2015
"5668","6601970604",2005,"3549",0,2009
"5669","15137763000",2010,"355",1,2014
"5670","7006976279",2006,"355",0,2010
"5671","6602611031",2008,"3550",1,2012
"5672","7006693706",2008,"3550",0,2012
"5673","6602618478",2011,"3551",1,2015
"5674","7004439441",2010,"3551",0,2014
"5675","6602619219",2007,"3552",1,2011
"5676","7005784034",2008,"3552",0,2012
"5677","6602622332",2008,"3553",1,2012
"5678","35226945400",2006,"3553",0,2010
"5679","6602625955",2011,"3554",1,2015
"5680","57204258731",2008,"3554",0,2012
"5681","6602629589",2012,"3555",1,2016
"5682","6602996553",2009,"3555",0,2013
"5683","6602629689",2010,"3556",1,2014
"5684","6508344086",2011,"3556",0,2015
"5685","6602631118",2009,"3557",1,2013
"5686","56097141300",2005,"3557",0,2009
"5687","6602632008",2011,"3558",1,2015
"5688","35553979700",2006,"3558",0,2010
"5689","6602634220",2007,"3559",1,2011
"5690","7005316816",2009,"3559",0,2013
"5691","15221675700",2006,"356",1,2010
"5692","35169112800",2010,"356",0,2014
"5693","6602635111",2011,"3560",1,2015
"5694","6603100641",2007,"3560",0,2011
"5695","6602638398",2011,"3561",1,2015
"5696","7003667083",2008,"3561",0,2012
"5697","6602639758",2006,"3562",1,2010
"5698","7005382913",2010,"3562",0,2014
"5699","6602641386",2008,"3563",1,2012
"5700","28267589400",2009,"3563",0,2013
"5701","6602643117",2009,"3564",1,2013
"5702","6603761021",2007,"3564",0,2011
"5703","6602646349",2007,"3565",1,2011
"5704","7005612942",2011,"3565",0,2015
"5705","6602652101",2009,"3566",1,2013
"5706","12039664700",2010,"3566",0,2014
"5707","6602654661",2011,"3567",1,2015
"5708","6701770661",2008,"3567",0,2012
"5709","6602656301",2006,"3568",1,2010
"5710","6506013994",2001,"3568",0,2005
"5711","6602657695",2006,"3569",1,2010
"5712","55447124400",2007,"3569",0,2011
"5713","15519070500",2010,"357",1,2014
"5714","6602301526",2009,"357",0,2013
"5715","6602658473",2008,"3570",1,2012
"5716","6603181191",2002,"3570",0,2006
"5717","6602669382",2012,"3571",1,2016
"5718","24556020800",2005,"3571",0,2009
"5719","6602669852",2010,"3572",1,2014
"5720","7006103021",2006,"3572",0,2010
"5721","6602670085",2009,"3573",1,2013
"5722","24339081800",2009,"3573",0,2013
"5723","6602670377",2006,"3574",1,2010
"5724","24292620200",2003,"3574",0,2007
"5725","6602671045",2011,"3575",1,2015
"5726","16246478900",2007,"3575",0,2011
"5727","6602674681",2007,"3576",1,2011
"5728","35611955500",2004,"3576",0,2008
"5729","6602675020",2006,"3577",1,2010
"5730","7004181966",2006,"3577",0,2010
"5731","6602675175",2007,"3578",1,2011
"5732","24174133100",2011,"3578",0,2015
"5733","6602676606",2008,"3579",1,2012
"5734","13410862300",2009,"3579",0,2013
"5735","15623309800",2010,"358",1,2014
"5736","6603280042",2001,"358",0,2005
"5737","6602677879",2010,"3580",1,2014
"5738","55045788500",2007,"3580",0,2011
"5739","6602678275",2006,"3581",1,2010
"5740","7404334943",2006,"3581",0,2010
"5741","6602678407",2009,"3582",1,2013
"5742","6603760784",2010,"3582",0,2014
"5743","6602678626",2008,"3583",1,2012
"5744","6603730065",2005,"3583",0,2009
"5745","6602685531",2008,"3584",1,2012
"5746","6603490041",2006,"3584",0,2010
"5747","6602685612",2011,"3585",1,2015
"5748","7004446494",2007,"3585",0,2011
"5749","6602686828",2008,"3586",1,2012
"5750","6701442828",2009,"3586",0,2013
"5751","6602689783",2007,"3587",1,2011
"5752","7402648649",2008,"3587",0,2012
"5753","6602693523",2009,"3588",1,2013
"5754","7101878582",2011,"3588",0,2015
"5755","6602695375",2008,"3589",1,2012
"5756","7004142106",2003,"3589",0,2007
"5757","15724895800",2007,"359",1,2011
"5758","7003692864",2006,"359",0,2010
"5759","6602696189",2010,"3590",1,2014
"5760","6603455126",2009,"3590",0,2013
"5761","6602696529",2009,"3591",1,2013
"5762","7004397211",2010,"3591",0,2014
"5763","6602696549",2007,"3592",1,2011
"5764","6506964554",2010,"3592",0,2014
"5765","6602704801",2006,"3593",1,2010
"5766","22235710900",2009,"3593",0,2013
"5767","6602704975",2011,"3594",1,2015
"5768","26639657700",2006,"3594",0,2010
"5769","6602706436",2007,"3595",1,2011
"5770","7003901113",2000,"3595",0,2004
"5771","6602706869",2006,"3596",1,2010
"5772","7005260657",2008,"3596",0,2012
"5773","6602708051",2009,"3597",1,2013
"5774","7005237471",2007,"3597",0,2011
"5775","6602708347",2008,"3598",1,2012
"5776","6603330096",2005,"3598",0,2009
"5777","6602709069",2007,"3599",1,2011
"5778","12787038400",2010,"3599",0,2014
"5779","11639213700",2008,"36",1,2012
"5780","6603790340",2003,"36",0,2007
"5781","15725367800",2011,"360",1,2015
"5782","9637899400",2008,"360",0,2012
"5783","6602709910",2008,"3600",1,2012
"5784","12142313500",2009,"3600",0,2013
"5785","6602711549",2011,"3601",1,2015
"5786","35742803600",2006,"3601",0,2010
"5787","6602716832",2009,"3602",1,2013
"5788","23009864900",2005,"3602",0,2009
"5789","6602718255",2008,"3603",1,2012
"5790","35584612900",2003,"3603",0,2007
"5791","6602719287",2009,"3604",1,2013
"5792","7005944861",2006,"3604",0,2010
"5793","6602719398",2010,"3605",1,2014
"5794","10043918500",2010,"3605",0,2014
"5795","6602719892",2007,"3606",1,2011
"5796","25654933100",2011,"3606",0,2015
"5797","6602720801",2007,"3607",1,2011
"5798","6603592899",2010,"3607",0,2014
"5799","6602721924",2009,"3608",1,2013
"5800","7102819532",2008,"3608",0,2012
"5801","6602722066",2007,"3609",1,2011
"5802","23393181300",2008,"3609",0,2012
"5803","15725621700",2007,"361",1,2011
"5804","6505990108",2005,"361",0,2009
"5805","6602725690",2012,"3610",1,2016
"5806","35375069600",2009,"3610",0,2013
"5807","6602726574",2010,"3611",1,2014
"5808","22949824600",2006,"3611",0,2010
"5809","6602727468",2011,"3612",1,2015
"5810","7004238351",2011,"3612",0,2015
"5811","6602727904",2008,"3613",1,2012
"5812","6603614476",2009,"3613",0,2013
"5813","6602730814",2009,"3614",1,2013
"5814","6602760231",2001,"3614",0,2005
"5815","6602731310",2009,"3615",1,2013
"5816","6603925960",2011,"3615",0,2015
"5817","6602732763",2009,"3616",1,2013
"5818","15924831200",2011,"3616",0,2015
"5819","6602734412",2007,"3617",1,2011
"5820","56210307100",2010,"3617",0,2014
"5821","6602736718",2008,"3618",1,2012
"5822","6603175769",2001,"3618",0,2005
"5823","6602737730",2007,"3619",1,2011
"5824","7403044861",2008,"3619",0,2012
"5825","15725722200",2010,"362",1,2014
"5826","56256897700",2011,"362",0,2015
"5827","6602738234",2010,"3620",1,2014
"5828","55916803500",2010,"3620",0,2014
"5829","6602739224",2008,"3621",1,2012
"5830","6508241185",2004,"3621",0,2008
"5831","6602739852",2011,"3622",1,2015
"5832","55916454000",2000,"3622",0,2004
"5833","6602744259",2010,"3623",1,2014
"5834","7101914669",2011,"3623",0,2015
"5835","6602744343",2008,"3624",1,2012
"5836","6504189600",2005,"3624",0,2009
"5837","6602745680",2007,"3625",1,2011
"5838","7003593433",2008,"3625",0,2012
"5839","6602750707",2009,"3626",1,2013
"5840","7005987881",2008,"3626",0,2012
"5841","6602754170",2006,"3627",1,2010
"5842","21733790700",2009,"3627",0,2013
"5843","6602755057",2008,"3628",1,2012
"5844","6506261653",2000,"3628",0,2004
"5845","6602756404",2008,"3629",1,2012
"5846","36041392400",2010,"3629",0,2014
"5847","15726074700",2011,"363",1,2015
"5848","6602762273",2009,"363",0,2013
"5849","6602756664",2007,"3630",1,2011
"5850","57200924841",2006,"3630",0,2010
"5851","6602757933",2006,"3631",1,2010
"5852","15129020600",2010,"3631",0,2014
"5853","6602760128",2007,"3632",1,2011
"5854","6603084193",2011,"3632",0,2015
"5855","6602761601",2008,"3633",1,2012
"5856","6602635871",2007,"3633",0,2011
"5857","6602763107",2008,"3634",1,2012
"5858","7006621131",2010,"3634",0,2014
"5859","6602763494",2006,"3635",1,2010
"5860","7103024898",2004,"3635",0,2008
"5861","6602766107",2009,"3636",1,2013
"5862","14632039900",2011,"3636",0,2015
"5863","6602768186",2009,"3637",1,2013
"5864","7006752320",2006,"3637",0,2010
"5865","6602775226",2009,"3638",1,2013
"5866","6603247239",2003,"3638",0,2007
"5867","6602776079",2008,"3639",1,2012
"5868","7004476085",2010,"3639",0,2014
"5869","15726561800",2010,"364",1,2014
"5870","6602085744",2003,"364",0,2007
"5871","6602778842",2008,"3640",1,2012
"5872","6507905104",2006,"3640",0,2010
"5873","6602781738",2012,"3641",1,2016
"5874","6701589132",2011,"3641",0,2015
"5875","6602782454",2009,"3642",1,2013
"5876","8894971100",2004,"3642",0,2008
"5877","6602786531",2007,"3643",1,2011
"5878","36246028700",2009,"3643",0,2013
"5879","6602786973",2008,"3644",1,2012
"5880","55718239100",2003,"3644",0,2007
"5881","6602788428",2010,"3645",1,2014
"5882","7007058021",2010,"3645",0,2014
"5883","6602790415",2012,"3646",1,2016
"5884","36513914200",2009,"3646",0,2013
"5885","6602792566",2007,"3647",1,2011
"5886","6603089761",2007,"3647",0,2011
"5887","6602794201",2006,"3648",1,2010
"5888","7006709866",2011,"3648",0,2015
"5889","6602797974",2007,"3649",1,2011
"5890","6602440842",2001,"3649",0,2005
"5891","15726598400",2012,"365",1,2016
"5892","35773012600",2010,"365",0,2014
"5893","6602797994",2009,"3650",1,2013
"5894","35807840800",2007,"3650",0,2011
"5895","6602799315",2009,"3651",1,2013
"5896","9333012100",2007,"3651",0,2011
"5897","6602799990",2007,"3652",1,2011
"5898","7006032727",2006,"3652",0,2010
"5899","6602800520",2007,"3653",1,2011
"5900","57204346368",2000,"3653",0,2004
"5901","6602802632",2006,"3654",1,2010
"5902","13005016400",2011,"3654",0,2015
"5903","6602802836",2011,"3655",1,2015
"5904","7003515428",2011,"3655",0,2015
"5905","6602806279",2007,"3656",1,2011
"5906","7003931623",2006,"3656",0,2010
"5907","6602806420",2008,"3657",1,2012
"5908","6602978047",2005,"3657",0,2009
"5909","6602811185",2006,"3658",1,2010
"5910","56146785100",2000,"3658",0,2004
"5911","6602813298",2011,"3659",1,2015
"5912","7202245253",2010,"3659",0,2014
"5913","15726660300",2012,"366",1,2016
"5914","35606387000",2011,"366",0,2015
"5915","6602813574",2006,"3660",1,2010
"5916","6602969608",2009,"3660",0,2013
"5917","6602821247",2010,"3661",1,2014
"5918","36789935200",2005,"3661",0,2009
"5919","6602822871",2011,"3662",1,2015
"5920","14919181700",2004,"3662",0,2008
"5921","6602822953",2011,"3663",1,2015
"5922","7103326373",2005,"3663",0,2009
"5923","6602824979",2010,"3664",1,2014
"5924","8790977700",2008,"3664",0,2012
"5925","6602825316",2011,"3665",1,2015
"5926","6603071265",2008,"3665",0,2012
"5927","6602829896",2007,"3666",1,2011
"5928","55721002600",2011,"3666",0,2015
"5929","6602829970",2010,"3667",1,2014
"5930","22957834200",2008,"3667",0,2012
"5931","6602832879",2007,"3668",1,2011
"5932","57196175695",2004,"3668",0,2008
"5933","6602833545",2009,"3669",1,2013
"5934","7201559063",2004,"3669",0,2008
"5935","15726999100",2007,"367",1,2011
"5936","56182089500",2002,"367",0,2006
"5937","6602833612",2007,"3670",1,2011
"5938","55880562100",2008,"3670",0,2012
"5939","6602835392",2009,"3671",1,2013
"5940","16740247300",2008,"3671",0,2012
"5941","6602836918",2012,"3672",1,2016
"5942","7003489676",2009,"3672",0,2013
"5943","6602839234",2007,"3673",1,2011
"5944","7004342618",2008,"3673",0,2012
"5945","6602840280",2009,"3674",1,2013
"5946","6602489034",2011,"3674",0,2015
"5947","6602842099",2006,"3675",1,2010
"5948","7004273161",2011,"3675",0,2015
"5949","6602844269",2009,"3676",1,2013
"5950","8067283600",2003,"3676",0,2007
"5951","6602847956",2008,"3677",1,2012
"5952","55880097600",2009,"3677",0,2013
"5953","6602849628",2008,"3678",1,2012
"5954","24474598800",2011,"3678",0,2015
"5955","6602850818",2011,"3679",1,2015
"5956","7005982623",2010,"3679",0,2014
"5957","15731969000",2011,"368",1,2015
"5958","35230856200",2011,"368",0,2015
"5959","6602852986",2011,"3680",1,2015
"5960","7006217044",2004,"3680",0,2008
"5961","6602853338",2008,"3681",1,2012
"5962","6701609208",2008,"3681",0,2012
"5963","6602853341",2006,"3682",1,2010
"5964","6602356706",2009,"3682",0,2013
"5965","6602854609",2009,"3683",1,2013
"5966","7003295031",2009,"3683",0,2013
"5967","6602855984",2011,"3684",1,2015
"5968","7004179454",2009,"3684",0,2013
"5969","6602857044",2007,"3685",1,2011
"5970","7004062755",2003,"3685",0,2007
"5971","6602857511",2007,"3686",1,2011
"5972","8529135100",2006,"3686",0,2010
"5973","6602857936",2010,"3687",1,2014
"5974","56040652900",2007,"3687",0,2011
"5975","6602859324",2008,"3688",1,2012
"5976","6701853631",2008,"3688",0,2012
"5977","6602862082",2007,"3689",1,2011
"5978","7103215287",2007,"3689",0,2011
"5979","15738074700",2009,"369",1,2013
"5980","10144520700",2011,"369",0,2015
"5981","6602864255",2012,"3690",1,2016
"5982","7004530492",2011,"3690",0,2015
"5983","6602864327",2009,"3691",1,2013
"5984","6602505038",2003,"3691",0,2007
"5985","6602864636",2011,"3692",1,2015
"5986","56629806200",2003,"3692",0,2007
"5987","6602866681",2011,"3693",1,2015
"5988","7005321415",2004,"3693",0,2008
"5989","6602866781",2011,"3694",1,2015
"5990","7004833076",2008,"3694",0,2012
"5991","6602868234",2011,"3695",1,2015
"5992","6603454752",2008,"3695",0,2012
"5993","6602878234",2009,"3696",1,2013
"5994","7102719456",2001,"3696",0,2005
"5995","6602881110",2009,"3697",1,2013
"5996","56235628000",2004,"3697",0,2008
"5997","6602886698",2011,"3698",1,2015
"5998","7004575149",2006,"3698",0,2010
"5999","6602890402",2008,"3699",1,2012
"6000","55915241000",2011,"3699",0,2015
"6001","11639999800",2012,"37",1,2016
"6002","7801685689",2009,"37",0,2013
"6003","15738173900",2007,"370",1,2011
"6004","11939809200",2007,"370",0,2011
"6005","6602894984",2010,"3700",1,2014
"6006","12807510600",2010,"3700",0,2014
"6007","6602895169",2008,"3701",1,2012
"6008","56124401100",2003,"3701",0,2007
"6009","6602895822",2007,"3702",1,2011
"6010","8512768000",2005,"3702",0,2009
"6011","6602897406",2011,"3703",1,2015
"6012","7005901947",2004,"3703",0,2008
"6013","6602897501",2009,"3704",1,2013
"6014","7004422858",2004,"3704",0,2008
"6015","6602898268",2011,"3705",1,2015
"6016","8250954700",2006,"3705",0,2010
"6017","6602898694",2010,"3706",1,2014
"6018","6602492375",2007,"3706",0,2011
"6019","6602901043",2006,"3707",1,2010
"6020","9277511300",2011,"3707",0,2015
"6021","6602901424",2012,"3708",1,2016
"6022","7404121011",2007,"3708",0,2011
"6023","6602902283",2009,"3709",1,2013
"6024","16021448600",2005,"3709",0,2009
"6025","15749731200",2012,"371",1,2016
"6026","56619149700",2011,"371",0,2015
"6027","6602903906",2010,"3710",1,2014
"6028","6603350067",2008,"3710",0,2012
"6029","6602905895",2012,"3711",1,2016
"6030","7005366672",2011,"3711",0,2015
"6031","6602906174",2008,"3712",1,2012
"6032","6603943778",2011,"3712",0,2015
"6033","6602910227",2012,"3713",1,2016
"6034","6602113920",2005,"3713",0,2009
"6035","6602910402",2010,"3714",1,2014
"6036","6505847506",2008,"3714",0,2012
"6037","6602912362",2006,"3715",1,2010
"6038","23466208300",2009,"3715",0,2013
"6039","6602913856",2006,"3716",1,2010
"6040","7006408070",2007,"3716",0,2011
"6041","6602913861",2006,"3717",1,2010
"6042","57192770870",2009,"3717",0,2013
"6043","6602914295",2007,"3718",1,2011
"6044","7201693916",2008,"3718",0,2012
"6045","6602914616",2009,"3719",1,2013
"6046","6603710932",2004,"3719",0,2008
"6047","15750245800",2007,"372",1,2011
"6048","7006500264",2010,"372",0,2014
"6049","6602917727",2008,"3720",1,2012
"6050","6602274787",2003,"3720",0,2007
"6051","6602922157",2008,"3721",1,2012
"6052","6603978312",2008,"3721",0,2012
"6053","6602924606",2009,"3722",1,2013
"6054","6603820727",2002,"3722",0,2006
"6055","6602926567",2006,"3723",1,2010
"6056","7801588155",2010,"3723",0,2014
"6057","6602927333",2012,"3724",1,2016
"6058","7005724569",2002,"3724",0,2006
"6059","6602930209",2009,"3725",1,2013
"6060","7005646910",2010,"3725",0,2014
"6061","6602931338",2006,"3726",1,2010
"6062","10039063000",2008,"3726",0,2012
"6063","6602934892",2012,"3727",1,2016
"6064","7005346892",2005,"3727",0,2009
"6065","6602937446",2008,"3728",1,2012
"6066","6603380168",2004,"3728",0,2008
"6067","6602941200",2008,"3729",1,2012
"6068","36087182000",2011,"3729",0,2015
"6069","15752159800",2011,"373",1,2015
"6070","7004371632",2003,"373",0,2007
"6071","6602943128",2007,"3730",1,2011
"6072","7004509055",2003,"3730",0,2007
"6073","6602945014",2011,"3731",1,2015
"6074","56265915500",2008,"3731",0,2012
"6075","6602945502",2009,"3732",1,2013
"6076","7102598210",2006,"3732",0,2010
"6077","6602947615",2011,"3733",1,2015
"6078","6603390270",2009,"3733",0,2013
"6079","6602948063",2006,"3734",1,2010
"6080","35424974600",2007,"3734",0,2011
"6081","6602950735",2006,"3735",1,2010
"6082","6602847961",2003,"3735",0,2007
"6083","6602954470",2012,"3736",1,2016
"6084","7102957083",2010,"3736",0,2014
"6085","6602955917",2010,"3737",1,2014
"6086","6603132803",2002,"3737",0,2006
"6087","6602956095",2006,"3738",1,2010
"6088","6701790530",2010,"3738",0,2014
"6089","6602956204",2011,"3739",1,2015
"6090","55897585900",2003,"3739",0,2007
"6091","15754166200",2007,"374",1,2011
"6092","10140486700",2008,"374",0,2012
"6093","6602957383",2006,"3740",1,2010
"6094","6506319882",2011,"3740",0,2015
"6095","6602961969",2012,"3741",1,2016
"6096","7006389949",2004,"3741",0,2008
"6097","6602969750",2007,"3742",1,2011
"6098","35499432400",2001,"3742",0,2005
"6099","6602971576",2010,"3743",1,2014
"6100","6506449000",2007,"3743",0,2011
"6101","6602971715",2010,"3744",1,2014
"6102","6603103454",2009,"3744",0,2013
"6103","6602973134",2007,"3745",1,2011
"6104","6602485344",2008,"3745",0,2012
"6105","6602973717",2012,"3746",1,2016
"6106","55829916200",2010,"3746",0,2014
"6107","6602978299",2010,"3747",1,2014
"6108","6602382581",2011,"3747",0,2015
"6109","6602980347",2010,"3748",1,2014
"6110","7004157747",2005,"3748",0,2009
"6111","6602980557",2007,"3749",1,2011
"6112","6602655732",2010,"3749",0,2014
"6113","15756064500",2007,"375",1,2011
"6114","56041771900",2002,"375",0,2006
"6115","6602980864",2011,"3750",1,2015
"6116","19235671500",2008,"3750",0,2012
"6117","6602982595",2007,"3751",1,2011
"6118","57197228195",2001,"3751",0,2005
"6119","6602984021",2010,"3752",1,2014
"6120","6601994692",2005,"3752",0,2009
"6121","6602985220",2010,"3753",1,2014
"6122","55976970100",2011,"3753",0,2015
"6123","6602986345",2006,"3754",1,2010
