,auth.id,group,focal,anr_year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
2821,6603976353,4344,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,1990
2822,6603984639,4345,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,1995
2823,6603986421,4346,1,2010,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1990
2826,16052632900,435,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,9,10,12,14,18,19,22,25,2002
2831,6604037764,4353,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,9,1995
2834,6604075848,4359,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1995
2836,16052722700,436,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,9,9,2010
2841,6701314255,4364,1,2014,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,9,10,10,10,1990
2843,6701317416,4365,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1990
2845,6701317796,4366,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1991
2849,6701323650,4370,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1993
2851,6701324713,4371,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1994
2852,6701325797,4372,1,2011,0,0,0,0,0,0,0,0,0,0,5,5,14,17,19,19,21,21,21,21,30,30,38,38,40,46,46,48,48,1997
2854,6701327475,4373,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,5,5,1990
2859,6701338275,4377,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1991
2861,6701341818,4379,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,12,17,17,18,18,2001
2862,6701347129,4381,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,1990
2863,6701347895,4382,1,2010,0,0,0,0,0,0,0,0,0,0,0,10,15,15,15,18,21,26,33,33,33,33,40,50,61,65,75,75,75,1993
2865,6701350379,4383,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1990
2866,6701352313,4384,1,2011,0,0,0,0,0,0,0,3,3,4,4,4,4,6,6,6,9,17,19,19,21,25,27,29,31,33,33,33,33,1997
2867,6701358586,4385,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,18,21,26,26,29,29,1994
2868,6701361987,4386,1,2012,0,1,1,4,5,5,6,9,15,24,25,25,26,28,29,31,31,31,34,34,35,35,45,45,47,50,55,55,55,1991
2870,6701366133,4388,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,11,12,18,33,36,39,41,43,51,51,58,62,2005
2872,6701366516,4389,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1993
2873,16136950800,439,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,1990
2874,6701367741,4390,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1990
2876,6701373189,4392,1,2011,0,0,0,0,0,0,4,4,8,8,8,8,8,8,8,11,11,11,18,18,21,21,21,21,22,23,23,23,23,1994
2878,6701376880,4394,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,5,5,7,12,13,15,20,20,23,26,30,30,32,1999
2879,6701376975,4395,1,2010,0,0,1,1,2,6,9,9,9,9,9,10,10,13,22,22,23,23,23,25,25,25,27,27,30,30,31,35,35,1990
2881,6701381230,4398,1,2014,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,6,14,21,25,33,42,67,79,88,89,104,122,1996
2883,6701381583,4399,1,2016,0,0,0,0,0,4,4,5,13,13,13,15,21,21,25,30,35,36,36,36,36,36,36,38,38,39,39,39,39,1991
2885,11839609000,44,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,5,5,2004
2888,6701382866,4401,1,2010,0,0,0,0,0,0,0,0,11,16,28,28,51,51,51,51,51,60,70,70,87,87,107,107,111,115,139,139,159,1992
2890,6701389303,4402,1,2012,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1990
2891,6701390777,4403,1,2016,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,7,7,7,7,9,9,9,1992
2895,6701392401,4406,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1991
2897,6701400414,4409,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1996
2898,6701407565,4412,1,2012,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,6,6,6,1991
2901,16176633500,442,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,5,5,6,10,10,10,11,16,17,20,2005
2903,6701425950,4423,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1991
2904,6701426301,4424,1,2010,0,0,0,1,1,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,7,7,7,7,7,1991
2906,6701426529,4425,1,2011,0,0,0,2,2,2,2,4,6,8,11,14,16,17,19,19,33,37,41,54,70,73,75,90,102,115,123,137,145,1993
2908,16176797400,443,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,7,9,9,9,9,9,9,9,9,1996
2910,6701444320,4430,1,2011,1,1,1,1,1,1,1,1,1,3,3,5,5,5,7,64,64,65,65,67,72,79,91,91,113,116,116,121,125,1990
2912,6701444418,4431,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,1990
2913,6701445133,4432,1,2012,0,2,2,2,6,10,11,11,11,11,11,11,15,16,16,17,20,21,21,23,35,35,35,37,37,39,39,45,48,1991
2915,6701445972,4433,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1996
2916,6701446523,4434,1,2010,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,6,6,6,8,1998
2918,6701447991,4435,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1994
2920,6701462003,4442,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,7,1999
2922,6701470716,4445,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,12,12,12,14,14,14,31,31,31,31,1995
2923,6701471873,4446,1,2013,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8,1993
2925,6701474809,4447,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,12,12,17,1991
2926,6701475536,4448,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,9,9,9,1990
2930,6701477854,4450,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,18,18,24,24,24,24,24,24,24,24,1991
2932,6701479315,4452,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,83,83,1996
2935,6701499286,4455,1,2012,0,0,0,0,0,0,0,0,3,3,3,3,3,6,7,7,7,11,11,17,17,17,18,21,21,23,23,33,35,1994
2936,6701501929,4456,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,34,39,39,40,40,44,45,45,45,45,45,45,50,50,2000
2937,6701506834,4458,1,2011,0,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,8,8,8,12,18,20,20,20,1991
2939,6701512548,4461,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1990
2941,6701518752,4464,1,2015,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2000
2942,6701521237,4465,1,2015,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,4,8,8,8,10,10,10,10,10,10,1994
2943,6701521591,4466,1,2010,0,0,0,0,0,2,4,4,4,4,4,4,4,4,6,19,34,50,61,80,83,95,105,111,115,131,140,157,190,1995
2945,6701524273,4468,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,2000
2948,6701529090,4470,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,2011
2955,6701546841,4479,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,1990
2956,16199550800,448,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,13,13,16,16,16,26,26,1995
2959,6701551178,4481,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,6,6,6,6,6,6,1996
2963,6701554779,4485,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,1998
2965,6701556871,4486,1,2015,0,0,0,0,3,3,3,5,10,10,10,10,14,15,19,25,26,36,40,50,53,56,59,66,67,73,81,90,90,1993
2967,6701558164,4487,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,1997
2969,6701563272,4489,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1993
2974,6701570802,4493,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,22,22,35,35,35,35,35,1995
2975,6701574346,4496,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2000
2976,6701577560,4499,1,2012,0,13,13,13,13,13,13,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,17,17,17,17,17,17,1990
2977,11839795600,45,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,7,7,13,13,20,42,44,54,76,93,2005
2979,16202309900,450,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,2002
2980,6701578299,4500,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,1994
2981,6701589253,4503,1,2011,0,0,0,0,1,1,1,5,5,5,9,13,18,21,23,24,24,26,26,28,31,32,37,37,41,41,45,45,46,1994
2984,6701592669,4505,1,2015,0,2,2,2,3,3,3,3,5,5,6,6,6,9,9,12,12,12,13,13,13,19,19,25,28,29,29,36,37,1991
2985,6701593372,4506,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,11,11,11,11,11,11,17,21,21,21,1994
2989,16202666500,451,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,9,11,18,18,26,28,34,2006
2991,6701615209,4510,1,2012,0,0,0,0,0,0,0,1,1,1,2,2,4,4,6,6,6,6,6,6,6,6,7,7,9,9,9,9,9,1995
2993,6701622108,4513,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1990
2995,6701623066,4514,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,11,17,17,17,17,17,1998
2998,6701629586,4517,1,2013,0,0,0,0,0,0,0,0,0,4,5,45,45,45,45,51,57,57,57,57,57,57,57,57,57,57,57,60,60,1995
3000,16204041100,452,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,7,9,15,17,17,18,20,20,25,27,34,2004
3002,6701634665,4520,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,2004
3003,6701635854,4521,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1992
3005,6701636920,4523,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,16,16,33,33,1995
3007,6701637532,4524,1,2011,0,0,0,0,0,0,0,0,0,0,4,4,4,4,11,19,26,26,30,46,47,48,55,57,60,62,66,68,68,1991
3010,6701652584,4529,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
3014,6701656112,4531,1,2012,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,9,16,16,16,16,16,16,24,24,24,24,1991
3017,6701662968,4535,1,2015,0,0,0,1,1,3,4,4,4,4,7,9,10,13,14,16,18,25,29,30,31,35,38,46,59,62,72,73,77,1993
3019,6701663902,4536,1,2011,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1999
3021,6701666697,4538,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1998
3023,6701668859,4539,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,9,15,16,20,20,22,22,22,22,22,24,26,26,1994
3024,16229359100,454,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,13,2004
3026,6701675892,4543,1,2014,0,0,0,0,0,0,0,0,0,0,2,2,2,4,6,6,6,6,6,6,8,13,13,13,13,17,17,17,17,1990
3027,6701681395,4544,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2002
3028,6701685294,4547,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,8,8,11,13,13,13,13,14,14,1996
3029,6701686542,4549,1,2016,0,0,0,0,0,0,0,0,0,0,0,3,7,7,7,7,11,11,15,18,18,18,18,21,21,28,29,38,45,2000
3031,16229655100,455,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,9,9,9,10,11,11,12,20,21,21,2008
3032,6701690283,4552,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1991
3035,6701696498,4556,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2002
3036,6701702456,4557,1,2013,0,0,0,0,0,0,0,0,0,0,4,4,11,14,14,14,18,18,44,47,47,47,47,47,47,47,47,47,47,2000
3037,16230872300,456,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
3040,6701709610,4562,1,2010,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
3041,6701713308,4564,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,11,16,16,17,17,17,25,25,25,25,25,25,25,1999
3043,6701720253,4569,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3,1997
3044,6701720372,4570,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,13,13,13,13,13,13,13,1996
3047,6701724646,4573,1,2011,0,0,0,0,0,0,0,0,0,0,4,11,17,21,21,21,21,33,43,53,59,64,65,72,75,80,87,88,88,2000
3048,6701725548,4574,1,2010,0,0,0,3,3,6,14,17,17,22,22,26,26,26,27,28,31,36,38,40,41,43,52,54,59,62,65,65,66,1993
3050,6701740534,4577,1,2016,0,0,0,0,1,1,2,6,6,8,8,8,8,8,8,10,13,14,22,23,25,25,28,35,37,39,43,47,52,1994
3052,6701741271,4578,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,10,10,12,12,16,19,24,24,24,26,30,30,30,30,2002
3054,6701744493,4581,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,15,15,15,15,15,15,15,2000
3056,6701745516,4582,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1990
3057,6701745605,4583,1,2014,0,3,4,5,5,5,6,7,7,7,7,10,13,13,15,17,21,24,29,32,38,42,45,48,49,54,57,65,71,1990
3060,6701751687,4586,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,6,13,13,13,22,22,25,29,39,41,45,46,54,2002
3061,6701756041,4587,1,2010,0,0,0,0,0,0,0,0,2,2,2,2,8,8,8,8,8,17,17,17,19,20,21,21,21,32,32,32,32,1994
3063,6701757299,4588,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,6,6,6,6,7,7,7,7,7,7,7,2005
3064,6701760555,4589,1,2012,0,0,0,0,0,2,2,6,6,6,12,12,12,12,22,22,26,39,49,57,57,57,69,69,69,71,76,76,81,1990
3066,6701760795,4590,1,2014,0,0,0,0,0,0,0,0,0,0,0,4,4,4,8,8,8,8,8,8,8,8,10,10,10,16,16,16,16,1992
3070,6701762328,4593,1,2012,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,12,12,12,33,33,33,33,33,33,33,33,48,50,50,2002
3071,6701764883,4594,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1998
3072,6701766953,4596,1,2015,0,0,1,1,1,2,2,6,7,7,9,11,14,14,14,16,16,18,18,22,22,25,33,37,38,40,43,46,49,1992
3075,6701771536,4598,1,2010,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1991
3076,16237849300,460,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,15,15,15,19,19,26,26,29,30,30,2006
3078,6701774197,4601,1,2013,0,0,0,0,0,0,0,0,0,0,0,7,16,16,16,16,33,46,46,50,69,72,78,78,89,119,129,130,134,1993
3080,6701774392,4602,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,19,19,22,22,22,26,32,32,34,34,2003
3084,16239863400,461,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,5,5,5,6,2007
3087,6701783498,4611,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,5,5,68,68,98,1990
3088,6701783693,4612,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,20,20,1994
3090,6701789090,4615,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2001
3091,6701800118,4620,1,2012,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1997
3094,6701806111,4627,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,19,19,19,1990
3096,6701806568,4628,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,1997
3097,6701806771,4629,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1994
3098,16243923400,463,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2007
3099,6701813895,4631,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,12,20,50,50,50,1998
3101,6701814154,4632,1,2012,0,0,5,5,5,7,8,8,10,10,11,17,18,24,24,29,37,38,46,51,52,53,54,61,65,70,70,70,71,1991
3102,6701814586,4633,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,1991
3103,6701815201,4634,1,2010,0,0,0,0,0,0,0,0,0,4,4,8,8,8,8,8,8,8,8,8,13,13,22,29,31,35,35,35,35,1993
3104,6701815383,4635,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,33,2004
3105,6701824030,4637,1,2012,2,6,11,11,11,11,11,11,11,11,11,13,13,13,14,14,14,14,14,22,22,25,31,31,31,31,31,31,33,1990
3106,6701825637,4638,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1998
3108,6701825676,4639,1,2010,0,0,0,0,0,0,0,0,0,7,8,8,8,16,16,16,16,23,23,23,23,23,23,23,23,23,23,23,23,1999
3110,6701826255,4640,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,11,11,11,14,14,14,14,22,1990
3111,6701829753,4643,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,1991
3112,6701833121,4644,1,2014,0,0,0,0,0,0,0,0,0,6,6,6,6,6,20,31,31,31,31,33,33,33,33,67,69,69,69,71,71,1997
3113,6701835411,4646,1,2014,0,0,0,0,0,0,0,0,0,0,0,1,2,2,11,13,13,19,19,19,23,23,23,23,28,28,33,37,40,1990
3115,6701840492,4649,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,2002
3116,16300706900,465,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,9,11,11,15,2006
3118,6701842298,4651,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,1999
3121,6701848076,4656,1,2012,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,1990
3122,6701849257,4657,1,2013,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14,14,14,1991
3125,16301118500,466,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,8,9,15,16,20,30,41,41,46,60,67,74,104,2003
3127,6701855509,4660,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1990
3129,6701856353,4662,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,8,8,8,14,14,14,14,14,14,14,14,14,14,1992
3131,6701856773,4663,1,2016,0,0,0,0,1,1,2,2,4,6,9,16,20,23,32,35,38,41,44,53,60,61,61,62,65,67,75,75,75,1994
3135,6701859879,4666,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,1991
3136,6701861739,4667,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,39,48,48,55,64,64,1996
3137,6701864075,4669,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1990
3140,6701865067,4670,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1992
3141,6701871326,4671,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,1994
3145,6701890344,4674,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,1995
3146,6701890752,4675,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
3147,6701893134,4676,1,2010,0,0,2,2,2,2,2,2,2,2,3,7,10,12,15,15,28,34,38,48,63,64,77,89,101,111,115,123,139,1992
3148,6701910419,4677,1,2010,0,0,0,0,0,2,2,2,3,5,5,7,8,10,10,10,12,12,17,25,25,25,35,45,46,48,61,65,66,1994
3152,6701918848,4680,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1997
3156,7003266338,4684,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17,21,21,24,32,41,46,54,68,1998
3158,7003268045,4685,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,15,23,27,30,30,33,33,35,35,46,53,59,2004
3160,7003269913,4687,1,2010,0,0,0,0,0,0,0,0,0,5,10,11,15,21,23,23,28,37,37,39,39,39,39,39,43,43,47,54,54,1990
3162,7003278266,4689,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,2000
3164,16303903900,469,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,5,5,7,7,13,2005
3165,7003283167,4691,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1992
3167,7003283901,4693,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1992
3169,7003285349,4694,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,13,13,13,18,32,36,38,40,40,44,44,47,56,56,1990
3173,7003286415,4697,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,71,71,121,121,133,133,220,220,300,300,353,2002
3175,16304259600,470,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,7,7,7,2001
